# Header: 
#   Title                 : 64-GD-155 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : B.Baramsai 
#   Institute             : (3MGLMGL): Mongolia 
#   Reference             : (J,PR/C,85,024622,2012) 
#   Year                  : 2012 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 155 
#   Nuclide               : 64-GD-155 
# Reaction: 
#   entry-subent-pointer  :['14318-002-3'] 
#   EXFOR reaction        :['(64-GD-155(N,G),,WID)'] 
#   incident energy       : 2.0200e+00 eV - 1.8310e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/143/14318.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14318
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.3780E+02 9.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.3800E+02 7.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4050E+02 8.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4130E+02 2.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4560E+02 1.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4690E+02 5.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4820E+02 2.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.4950E+02 6.0000E-01        1.0        NAN        NAN        NAN 1.1500E-01        NAN        NAN        NAN        NAN        NAN
 1.5020E+02 8.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.5220E+02 5.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.5420E+02 3.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01 2.0000E-03        NAN        NAN        NAN        NAN
 1.5630E+02 6.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.6010E+02 1.6000E+00        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.6160E+02 4.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.6830E+02 2.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.7020E+02 6.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.7140E+02 3.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.7360E+02 6.0000E-01        2.0        NAN        NAN        NAN 1.1700E-01 1.2000E-02        NAN        NAN        NAN        NAN
 1.7520E+02 2.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.7800E+02 1.2000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.8030E+02 5.0000E-01        2.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
 1.8310E+02 3.0000E-01        1.0        NAN        NAN        NAN 1.2000E-01        NAN        NAN        NAN        NAN        NAN
