# Header: 
#   Title                 : 62-SM-147 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : G.Georgiev 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,NP/A,565,643,1993) 
#   Year                  : 1993 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 62 
#   A                     : 147 
#   Nuclide               : 62-SM-147 
# Reaction: 
#   entry-subent-pointer  :['41122-002-3'] 
#   EXFOR reaction        :['(62-SM-147(N,G),,WID)'] 
#   incident energy       : 1.8360e+01 eV - 8.9600e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/411/41122.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41122
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 4.7600E+02 3.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.7980E+02 3.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.8640E+02 3.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.9620E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.9860E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.1350E+02 3.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.2890E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.3250E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.3810E+02 3.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.4600E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5320E+02        NAN        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5450E+02        NAN        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5970E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.6340E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.7430E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.8020E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.8780E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.9740E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.0600E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.1720E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3400E+02 4.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.5950E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.6880E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.9700E+02 4.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.1400E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4430E+02 5.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.9620E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.0800E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.2100E+02 5.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.3610E+02 5.0000E-01        4.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.7520E+02 6.0000E-01        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.9600E+02        NAN        3.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
