# Header: 
#   Title                 : 22-TI-48 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : N.H.Prochnow 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (J,NP/A,194,(2),353,1972) 
#   Year                  : 1972 
#   Facility              : (VDGT): Tandem van de Graaff 
# Target: 
#   Z                     : 22 
#   A                     : 48 
#   Nuclide               : 22-TI-48 
# Reaction: 
#   entry-subent-pointer  :['C2097-009-4'] 
#   EXFOR reaction        :['(22-TI-48(P,EL),,WID)'] 
#   incident energy       : 1.9019e+06 eV - 3.1020e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C20/C2097.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C2097
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.8015E+06   3.0000E+03        0.5        2.0          NAN          NAN          NAN          NAN   7.5000E+01   2.5000E+01          NAN          NAN          NAN          NAN
   2.8037E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8072E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8113E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.8117E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   5.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.8169E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.7500E+02   4.0000E+01          NAN          NAN          NAN          NAN
   2.8175E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.8225E+06   3.0000E+03        1.5        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8259E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8288E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.8317E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.9000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   2.8322E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8330E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8333E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.8355E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.8369E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8381E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8390E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.8416E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.1000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.8422E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8468E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   7.5000E+02   7.5000E+01          NAN          NAN          NAN          NAN
   2.8514E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.5000E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.8539E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8553E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   1.5000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   2.8610E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.8611E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.2500E+02   7.5000E+01          NAN          NAN          NAN          NAN
   2.8671E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8679E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   9.0000E+02   1.5000E+02          NAN          NAN          NAN          NAN
   2.8680E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8687E+06   3.0000E+03        1.5        0.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8737E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.8761E+06   3.0000E+03        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8790E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.3500E+03   2.0000E+02          NAN          NAN          NAN          NAN
   2.8859E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.8913E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8938E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8964E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.8980E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.8992E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9007E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9061E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.4000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.9082E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9107E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9147E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.0000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.9186E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9216E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   2.9227E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9244E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9284E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9292E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9315E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.9336E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9378E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   2.9393E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   8.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.9412E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.8500E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.9443E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.9453E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.7500E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.9505E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9533E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.8000E+03   3.0000E+02          NAN          NAN          NAN          NAN
   2.9557E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9578E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   2.9602E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.2500E+02   3.5000E+01          NAN          NAN          NAN          NAN
   2.9622E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   2.9651E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.5000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.9661E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9679E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   7.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.9687E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9716E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9736E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9740E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9780E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9796E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9825E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9849E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9887E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.9902E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9930E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.9949E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.2500E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.9950E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.9981E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0012E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0066E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   3.0082E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.2500E+02   2.5000E+01          NAN          NAN          NAN          NAN
   3.0145E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   3.0184E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.5000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   3.0215E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0234E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   3.0256E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0262E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   9.5000E+02   1.5000E+02          NAN          NAN          NAN          NAN
   3.0289E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0295E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0300E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0306E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0311E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   3.0367E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   3.0375E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   3.0380E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0383E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0391E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   3.0435E+06   3.0000E+03        0.5        2.0          NAN          NAN          NAN          NAN   2.9000E+02   6.0000E+01          NAN          NAN          NAN          NAN
   3.0442E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0454E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0485E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   3.0497E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.2500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   3.0527E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0559E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   3.0589E+06   3.0000E+03        0.5        2.0          NAN          NAN          NAN          NAN   6.5000E+02   1.0000E+02          NAN          NAN          NAN          NAN
   3.0605E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0628E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   3.0633E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0637E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0674E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   5.5000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   3.0720E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0752E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0754E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   3.0783E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.2500E+02   7.5000E+01          NAN          NAN          NAN          NAN
   3.0784E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0800E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0815E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   3.0843E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.0850E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   8.5000E+02   2.0000E+02          NAN          NAN          NAN          NAN
   3.0871E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   6.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   3.0878E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   3.0880E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   3.0905E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.1020E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
