# Header: 
#   Title                 : 40-ZR-90 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : R.Schwengner 
#   Institute             : (2GERZFK): Helmholtz-Zentrum Dresden-Rossendorf, Dresden 
#   Reference             : (J,PR/C,78,064314,2008) 
#   Year                  : 2008 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 40 
#   A                     : 90 
#   Nuclide               : 40-ZR-90 
# Reaction: 
#   entry-subent-pointer  :['L0142-002-4'] 
#   EXFOR reaction        :['(40-ZR-90(G,EL),,ARE)'] 
#   incident energy       : 2.1862e+06 eV - 1.2880e+07 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0142.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0142
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   1.1628E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.1652E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.1777E+07   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.2400E+02   4.0000E+01          NAN          NAN          NAN          NAN
   1.1788E+07   3.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.3000E+01   3.6000E+01          NAN          NAN          NAN          NAN
   1.1963E+07   1.8000E+03        1.0        NAN          NAN          NAN          NAN          NAN   6.8000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.1984E+07   2.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   5.7000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   1.2021E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.5500E+02   2.1000E+01          NAN          NAN          NAN          NAN
   1.2068E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.2400E+02   1.9000E+01          NAN          NAN          NAN          NAN
   1.2208E+07   1.2000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.2000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.2244E+07   1.4000E+03        1.0        NAN          NAN          NAN          NAN          NAN   6.2000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   1.2496E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E+01   1.8000E+01          NAN          NAN          NAN          NAN
   1.2880E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
