# Header: 
#   Title                 : 39-Y-89 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : N.Benouaret 
#   Institute             : (3ALGALG): Algeria 
#   Reference             : (J,PR/C,79,014303,2009) 
#   Year                  : 2009 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 39 
#   A                     : 89 
#   Nuclide               : 39-Y-89 
# Reaction: 
#   entry-subent-pointer  :['L0140-002-3'] 
#   EXFOR reaction        :['(39-Y-89(G,EL),,WID/STR)'] 
#   incident energy       : 1.5080e+06 eV - 1.1991e+07 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0140.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0140
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   9.6609E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1660E+00   1.7000E-01          NAN          NAN          NAN          NAN
   9.6794E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9300E-01   1.2200E-01          NAN          NAN          NAN          NAN
   9.9010E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.9100E-01   1.2800E-01          NAN          NAN          NAN          NAN
   9.9120E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.6700E-01   1.2800E-01          NAN          NAN          NAN          NAN
   9.9642E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.6800E-01   1.0300E-01          NAN          NAN          NAN          NAN
   9.9732E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.3200E-01   1.2900E-01          NAN          NAN          NAN          NAN
   9.9903E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.1200E-01   7.8000E-02          NAN          NAN          NAN          NAN
   1.0006E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.3400E-01   7.8000E-02          NAN          NAN          NAN          NAN
   1.0018E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0900E-01   7.8000E-02          NAN          NAN          NAN          NAN
   1.0037E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.7700E-01   2.1000E-01          NAN          NAN          NAN          NAN
   1.0049E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5200E-01   2.8900E-01          NAN          NAN          NAN          NAN
   1.0065E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0100E-01   3.6900E-01          NAN          NAN          NAN          NAN
   1.0074E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8700E-01   5.2800E-01          NAN          NAN          NAN          NAN
   1.0091E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.6200E-01   4.2400E-01          NAN          NAN          NAN          NAN
   1.0108E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.6500E-01   3.9900E-01          NAN          NAN          NAN          NAN
   1.0141E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0700E+00   2.4100E-01          NAN          NAN          NAN          NAN
   1.0173E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2120E+00   2.1500E-01          NAN          NAN          NAN          NAN
   1.0194E+07   2.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.4100E-01   1.3500E-01          NAN          NAN          NAN          NAN
   1.0276E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0200E-01   1.3700E-01          NAN          NAN          NAN          NAN
   1.0287E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.9600E-01   1.3800E-01          NAN          NAN          NAN          NAN
   1.0307E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.7400E-01   1.3800E-01          NAN          NAN          NAN          NAN
   1.0324E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.3800E-01   1.1100E-01          NAN          NAN          NAN          NAN
   1.0340E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0100E-01   1.1100E-01          NAN          NAN          NAN          NAN
   1.0379E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9200E-01   1.1200E-01          NAN          NAN          NAN          NAN
   1.0395E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0900E-01   8.4000E-02          NAN          NAN          NAN          NAN
   1.0413E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+00   1.4100E-01          NAN          NAN          NAN          NAN
   1.0425E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.3700E-01   8.5000E-02          NAN          NAN          NAN          NAN
   1.0461E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.9700E-01   2.2800E-01          NAN          NAN          NAN          NAN
   1.0469E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-01   1.4300E-01          NAN          NAN          NAN          NAN
   1.0504E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5800E-01   1.1500E-01          NAN          NAN          NAN          NAN
   1.0514E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.0400E-01   1.7300E-01          NAN          NAN          NAN          NAN
   1.0538E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.7600E-01   1.4400E-01          NAN          NAN          NAN          NAN
   1.0642E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.3700E-01   1.4700E-01          NAN          NAN          NAN          NAN
   1.0660E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.3900E-01   1.4800E-01          NAN          NAN          NAN          NAN
   1.0668E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.2900E-01   1.7800E-01          NAN          NAN          NAN          NAN
   1.0697E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0420E+00   1.7900E-01          NAN          NAN          NAN          NAN
   1.0737E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E-01   2.4000E-01          NAN          NAN          NAN          NAN
   1.0744E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.5100E-01   2.1000E-01          NAN          NAN          NAN          NAN
   1.0753E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3100E-01   1.5000E-01          NAN          NAN          NAN          NAN
   1.0968E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.8200E-01   1.8800E-01          NAN          NAN          NAN          NAN
   1.1059E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.0500E-01   1.2700E-01          NAN          NAN          NAN          NAN
   1.1069E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1400E-01   1.2800E-01          NAN          NAN          NAN          NAN
   1.1082E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.3100E-01   1.6000E-01          NAN          NAN          NAN          NAN
   1.1107E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.8500E-01   1.2800E-01          NAN          NAN          NAN          NAN
   1.1192E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.8700E-01   2.2800E-01          NAN          NAN          NAN          NAN
   1.1200E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.5700E-01   1.9600E-01          NAN          NAN          NAN          NAN
   1.1419E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.4500E-01   1.3600E-01          NAN          NAN          NAN          NAN
   1.1463E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.1500E-01   1.3700E-01          NAN          NAN          NAN          NAN
   1.1474E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4300E-01   1.3700E-01          NAN          NAN          NAN          NAN
   1.1498E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4100E-01   1.3800E-01          NAN          NAN          NAN          NAN
   1.1517E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7600E-01   1.7300E-01          NAN          NAN          NAN          NAN
   1.1536E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0800E-01   6.9000E-02          NAN          NAN          NAN          NAN
   1.1561E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7800E-01   1.0400E-01          NAN          NAN          NAN          NAN
   1.1571E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0900E-01   1.0500E-01          NAN          NAN          NAN          NAN
   1.1602E+07   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.1500E-01   1.4000E-01          NAN          NAN          NAN          NAN
   1.1611E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4600E-01   1.0500E-01          NAN          NAN          NAN          NAN
   1.1623E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1600E-01   1.4100E-01          NAN          NAN          NAN          NAN
   1.1646E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.4700E-01   1.4200E-01          NAN          NAN          NAN          NAN
   1.1660E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.5400E-01   2.4800E-01          NAN          NAN          NAN          NAN
   1.1669E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.4800E-01   2.1300E-01          NAN          NAN          NAN          NAN
   1.1691E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.4900E-01   1.7800E-01          NAN          NAN          NAN          NAN
   1.1740E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.6600E-01   1.0800E-01          NAN          NAN          NAN          NAN
   1.1770E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.3300E-01   1.0800E-01          NAN          NAN          NAN          NAN
   1.1802E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2600E-01   1.4500E-01          NAN          NAN          NAN          NAN
   1.1817E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8200E-01   7.3000E-02          NAN          NAN          NAN          NAN
   1.1832E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.6400E-01   1.4600E-01          NAN          NAN          NAN          NAN
   1.1843E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1900E-01   1.0900E-01          NAN          NAN          NAN          NAN
   1.1854E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9300E-01   1.1000E-01          NAN          NAN          NAN          NAN
   1.1874E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8300E-01   1.1000E-01          NAN          NAN          NAN          NAN
   1.1913E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9500E-01   1.1100E-01          NAN          NAN          NAN          NAN
   1.1947E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4900E-01   7.4000E-02          NAN          NAN          NAN          NAN
   1.1962E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8600E-01   7.4000E-02          NAN          NAN          NAN          NAN
   1.1984E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E-01   7.5000E-02          NAN          NAN          NAN          NAN
   1.1991E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-01   7.5000E-02          NAN          NAN          NAN          NAN
