# Header: 
#   Title                 : 12-MG-25 Resonance Parameter: WID/STR,,RG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : D0886-002-0 
#   First Author          : M.R.Anderson 
#   Institute             : (3AULAML): University of Melbourne, Parkville, Victoria 
#   Reference             : (J,NP/A,373,326,1982) 
#   Year                  : 1982 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 12 
#   A                     : 25 
#   Isomer                :  
#   Nuclide               : 12-MG-25 
# Reaction: 
#   EXFOR Reaction        : (12-MG-25(P,G),,WID/STR,,RG) 
#   Incident Energy       : 5.9200e+05 eV - 1.7160e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D08/D0886.x4 
#   nds                   : https://nds.iaea.org/EXFOR/D0886
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   8.8800E+05          NAN        NAN        NAN          NAN          NAN   6.0000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.9500E+05          NAN        NAN        NAN          NAN          NAN   6.3000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   9.2800E+05          NAN        NAN        NAN          NAN          NAN   3.9000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.5300E+05          NAN        NAN        NAN          NAN          NAN   8.5000E+00   1.3000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   9.6800E+05          NAN        NAN        NAN          NAN          NAN   4.7000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   9.8600E+05          NAN        NAN        NAN          NAN          NAN   7.7000E+00   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.0250E+06          NAN        NAN        NAN          NAN          NAN   2.2000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0420E+06          NAN        NAN        NAN          NAN          NAN   7.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.0840E+06          NAN        NAN        NAN          NAN          NAN   4.6000E+00   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1030E+06          NAN        NAN        NAN          NAN          NAN   2.8000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1370E+06          NAN        NAN        NAN          NAN          NAN   5.7000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1480E+06          NAN        NAN        NAN          NAN          NAN   3.5000E+00   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1640E+06          NAN        NAN        NAN          NAN          NAN   2.5000E+00   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1840E+06          NAN        NAN        NAN          NAN          NAN   8.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1950E+06          NAN        NAN        NAN          NAN          NAN   4.1000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2050E+06          NAN        NAN        NAN          NAN          NAN   6.1000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2380E+06          NAN        NAN        NAN          NAN          NAN   9.7000E+00   1.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.2840E+06          NAN        NAN        NAN          NAN          NAN   5.9000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.2920E+06          NAN        NAN        NAN          NAN          NAN   3.0000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3020E+06          NAN        NAN        NAN          NAN          NAN   3.7000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3070E+06          NAN        NAN        NAN          NAN          NAN   9.5000E+00   2.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.3520E+06          NAN        NAN        NAN          NAN          NAN   6.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3710E+06          NAN        NAN        NAN          NAN          NAN   1.0000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3750E+06          NAN        NAN        NAN          NAN          NAN   9.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.5150E+06          NAN        NAN        NAN          NAN          NAN   4.9000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.5260E+06          NAN        NAN        NAN          NAN          NAN   2.9000E+00   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5680E+06          NAN        NAN        NAN          NAN          NAN   1.0000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5810E+06          NAN        NAN        NAN          NAN          NAN   5.2000E-01   1.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5870E+06          NAN        NAN        NAN          NAN          NAN   6.6000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6250E+06          NAN        NAN        NAN          NAN          NAN   4.0000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6340E+06          NAN        NAN        NAN          NAN          NAN   5.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6510E+06          NAN        NAN        NAN          NAN          NAN   3.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7000E+06          NAN        NAN        NAN          NAN          NAN   2.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7160E+06          NAN        NAN        NAN          NAN          NAN   5.7000E+01   8.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
