# Header: 
#   Title                 : 12-MG-25 Resonance Parameter: WID/STR,,RG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : D5035-005-1 
#   First Author          : J.Keinonen 
#   Institute             : (2SF HLS): University of Helsinki, Helsinki 
#   Reference             : (J,NP/A,341,345,1980) 
#   Year                  : 1980 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 12 
#   A                     : 25 
#   Isomer                :  
#   Nuclide               : 12-MG-25 
# Reaction: 
#   EXFOR Reaction        : (12-MG-25(P,G),,WID/STR,,RG) 
#   Incident Energy       : 3.1690e+05 eV - 1.7147e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D50/D5035.x4 
#   nds                   : https://nds.iaea.org/EXFOR/D5035
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   1.0430E+06   9.0000E+02        NAN        NAN          NAN          NAN   7.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0827E+06   8.0000E+02        NAN        NAN          NAN          NAN   4.7000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1032E+06   9.0000E+02        NAN        NAN          NAN          NAN   1.8000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1373E+06   1.1000E+03        NAN        NAN          NAN          NAN   6.8000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1483E+06   9.0000E+02        NAN        NAN          NAN          NAN   4.5000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1643E+06   9.0000E+02        NAN        NAN          NAN          NAN   1.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1834E+06   8.0000E+02        NAN        NAN          NAN          NAN   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1952E+06   8.0000E+02        NAN        NAN          NAN          NAN   4.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2052E+06   9.0000E+02        NAN        NAN          NAN          NAN   7.3000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2374E+06   8.0000E+02        NAN        NAN          NAN          NAN   8.0000E+00   1.5000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.2832E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3016E+06   8.0000E+02        NAN        NAN          NAN          NAN   4.6000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3061E+06   8.0000E+02        NAN        NAN          NAN          NAN   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.3512E+06   9.0000E+02        NAN        NAN          NAN          NAN   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3703E+06   8.0000E+02        NAN        NAN          NAN          NAN   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3748E+06   8.0000E+02        NAN        NAN          NAN          NAN   6.8000E+00   1.4000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.5142E+06   9.0000E+02        NAN        NAN          NAN          NAN   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5252E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5870E+06   8.0000E+02        NAN        NAN          NAN          NAN   9.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6323E+06   9.0000E+02        NAN        NAN          NAN          NAN   7.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6498E+06   8.0000E+02        NAN        NAN          NAN          NAN   3.5000E+01   7.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6993E+06   8.0000E+02        NAN        NAN          NAN          NAN   2.6000E+01   6.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7147E+06   8.0000E+02        NAN        NAN          NAN          NAN   5.3000E+01   1.1000E+01          NAN          NAN          NAN          NAN          NAN          NAN
