# Header: 
#   Title                 : 14-SI-29 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : R.O.Nelson 
#   Institute             : (1USATNL): Triangle Universities Nuclear Laboratory , Durham, NC 
#   Reference             : (J,PR/C,27,930,198303) 
#   Year                  : 1983 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 14 
#   A                     : 29 
#   Nuclide               : 14-SI-29 
# Reaction: 
#   entry-subent-pointer  :['C0819-004-5'] 
#   EXFOR reaction        :['(14-SI-29(P,EL),,WID)'] 
#   incident energy       : 1.3020e+06 eV - 3.2656e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C08/C0819.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C0819
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.3588E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   1.5000E+01          NAN          NAN          NAN          NAN          NAN
   2.3771E+06          NAN        2.0        1.0          NAN          NAN          NAN          NAN   7.0000E+04          NAN          NAN          NAN          NAN          NAN
   2.4063E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   3.8000E+02          NAN          NAN          NAN          NAN          NAN
   2.4183E+06          NAN        0.0        0.0          NAN          NAN          NAN          NAN   2.8000E+04          NAN          NAN          NAN          NAN          NAN
   2.4866E+06          NAN        0.0        0.0          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.4901E+06          NAN        1.0        1.0          NAN          NAN          NAN          NAN   4.3000E+03          NAN          NAN          NAN          NAN          NAN
   2.4979E+06          NAN        3.0        2.0          NAN          NAN          NAN          NAN   6.5000E+02          NAN          NAN          NAN          NAN          NAN
   2.5056E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   1.6000E+02          NAN          NAN          NAN          NAN          NAN
   2.5221E+06          NAN        2.0        1.0          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.5881E+06          NAN        1.0        0.0          NAN          NAN          NAN          NAN   7.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.5992E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   3.2000E+02          NAN          NAN          NAN          NAN          NAN
   2.6602E+06          NAN        1.0        1.0          NAN          NAN          NAN          NAN   1.7000E+03          NAN          NAN          NAN          NAN          NAN
   2.6761E+06          NAN        1.0        0.0          NAN          NAN          NAN          NAN   1.8000E+04          NAN          NAN          NAN          NAN          NAN
   2.6826E+06          NAN        3.0        3.0          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7019E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   4.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.7027E+06          NAN        0.0        0.0          NAN          NAN          NAN          NAN   1.3000E+04          NAN          NAN          NAN          NAN          NAN
   2.7057E+06          NAN        0.0        1.0          NAN          NAN          NAN          NAN   3.0000E+04          NAN          NAN          NAN          NAN          NAN
   2.7745E+06          NAN        2.0        3.0          NAN          NAN          NAN          NAN   6.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.7766E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   1.3000E+03          NAN          NAN          NAN          NAN          NAN
   2.8188E+06          NAN        1.0        0.0          NAN          NAN          NAN          NAN   6.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.8509E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   1.7000E+02          NAN          NAN          NAN          NAN          NAN
   2.8529E+06          NAN        2.0        1.0          NAN          NAN          NAN          NAN   2.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.8886E+06          NAN        3.0        2.0          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.9014E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   2.4000E+02          NAN          NAN          NAN          NAN          NAN
   2.9115E+06          NAN        3.0        3.0          NAN          NAN          NAN          NAN   4.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.9361E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   1.3000E+03          NAN          NAN          NAN          NAN          NAN
   2.9562E+06          NAN        1.0        0.0          NAN          NAN          NAN          NAN   2.3000E+03          NAN          NAN          NAN          NAN          NAN
   2.9902E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.0042E+06          NAN        1.0        1.0          NAN          NAN          NAN          NAN   3.7000E+04          NAN          NAN          NAN          NAN          NAN
   3.0253E+06          NAN        0.0        1.0          NAN          NAN          NAN          NAN   2.0000E+05          NAN          NAN          NAN          NAN          NAN
   3.0656E+06          NAN        1.0        1.0          NAN          NAN          NAN          NAN   2.5000E+04          NAN          NAN          NAN          NAN          NAN
   3.0914E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1299E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1379E+06          NAN        1.0        2.0          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.1432E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   4.5000E+02          NAN          NAN          NAN          NAN          NAN
   3.1537E+06          NAN        3.0        1.0          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1594E+06          NAN        2.0        2.0          NAN          NAN          NAN          NAN   1.2000E+02          NAN          NAN          NAN          NAN          NAN
   3.1741E+06          NAN        2.0        1.0          NAN          NAN          NAN          NAN   4.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.1821E+06          NAN        2.0        1.0          NAN          NAN          NAN          NAN   1.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.2224E+06          NAN        1.0        0.0          NAN          NAN          NAN          NAN   3.8000E+04          NAN          NAN          NAN          NAN          NAN
   3.2451E+06          NAN        4.0        3.0          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2656E+06          NAN        1.0        2.0          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
