# Header: 
#   Title                 : 32-GE-76 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : G0084-002-4 
#   First Author          : R.Schwengner 
#   Institute             : (2GERZFK): Helmholtz-Zentrum Dresden-Rossendorf, Dresden 
#   Reference             : (J,PR/C,105,024303,2022) 
#   Year                  : 2022 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 32 
#   A                     : 76 
#   Isomer                :  
#   Nuclide               : 32-GE-76 
# Reaction: 
#   EXFOR Reaction        : (32-GE-76(G,EL),,ARE) 
#   Incident Energy Type   : 5.6450e+05 eV - 9.5566e+06 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/G00/G0084.x4 
#   nds                   : https://nds.iaea.org/EXFOR/G0084
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   8.5461E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   7.3000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   8.5523E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.5669E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.6023E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.6257E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   8.6491E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.6620E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.6962E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   8.7407E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.7528E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.7684E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.8062E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.8437E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.8885E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.0142E+06   1.4000E+03        1.0        NAN          NAN          NAN          NAN          NAN   2.4000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.0195E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   9.0331E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.0517E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.0585E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.1633E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3900E+01   2.8000E+00          NAN          NAN          NAN          NAN
   9.1755E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9100E+01   2.9000E+00          NAN          NAN          NAN          NAN
   9.1874E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.2546E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.2641E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.3050E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   2.6000E+00          NAN          NAN          NAN          NAN
   9.3158E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.3378E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.3545E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5400E+01   2.7000E+00          NAN          NAN          NAN          NAN
   9.3659E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.3779E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.3994E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.4099E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.4176E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.5566E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1500E+01   2.2000E+00          NAN          NAN          NAN          NAN
