# Header: 
#   Title                 : 12-MG-25 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : F0545-002-2 
#   First Author          : P.M.Endt 
#   Institute             : (2NEDUTR): University of Utrecht 
#   Reference             : (J,NP/A,459,61,1986) 
#   Year                  : 1986 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 12 
#   A                     : 25 
#   Isomer                :  
#   Nuclide               : 12-MG-25 
# Reaction: 
#   EXFOR Reaction        : (12-MG-25(P,G),,WID/STR) 
#   Incident Energy       : 3.1670e+05 eV - 1.8325e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F05/F0545.x4 
#   nds                   : https://nds.iaea.org/EXFOR/F0545
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   5.9120E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.4000E-01   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.9270E+05   5.0000E+02        NAN        NAN          NAN          NAN   2.6000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   6.0930E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.7000E-02   7.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.5560E+05   5.0000E+02        NAN        NAN          NAN          NAN   3.9000E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.8500E+05   5.0000E+02        NAN        NAN          NAN          NAN   5.6000E+00   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.2290E+05   5.0000E+02        NAN        NAN          NAN          NAN   2.2000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   7.3760E+05   5.0000E+02        NAN        NAN          NAN          NAN   3.7000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.7520E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.6000E+00   1.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.1140E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.7000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.1850E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.9000E-01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.3510E+05   5.0000E+02        NAN        NAN          NAN          NAN   5.2000E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.6950E+05   5.0000E+02        NAN        NAN          NAN          NAN   6.9000E-01   7.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.8100E+05   5.0000E+02        NAN        NAN          NAN          NAN   3.9000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.8950E+05   5.0000E+02        NAN        NAN          NAN          NAN   6.0000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.9640E+05   5.0000E+02        NAN        NAN          NAN          NAN   5.4000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   9.2840E+05   5.0000E+02        NAN        NAN          NAN          NAN   4.0000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.5340E+05   5.0000E+02        NAN        NAN          NAN          NAN   7.6000E+00   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.6930E+05   5.0000E+02        NAN        NAN          NAN          NAN   7.5000E-01   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.8580E+05   5.0000E+02        NAN        NAN          NAN          NAN   8.7000E+00   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0191E+06   5.0000E+02        NAN        NAN          NAN          NAN   4.1000E-02   1.5000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.0251E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.1000E+00   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.0427E+06   5.0000E+02        NAN        NAN          NAN          NAN   8.3000E+00   7.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.0839E+06   5.0000E+02        NAN        NAN          NAN          NAN   5.7000E+00   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1030E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.8000E+00   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1349E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.2500E+00   1.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1368E+06   5.0000E+02        NAN        NAN          NAN          NAN   5.6000E+00   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1481E+06   5.0000E+02        NAN        NAN          NAN          NAN   4.4000E+00   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1642E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.4000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1792E+06   5.0000E+02        NAN        NAN          NAN          NAN   5.0000E-02   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1841E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.9000E-01   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1957E+06   5.0000E+02        NAN        NAN          NAN          NAN   4.5000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2052E+06   5.0000E+02        NAN        NAN          NAN          NAN   5.3000E+00   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2373E+06   5.0000E+02        NAN        NAN          NAN          NAN   8.3000E+00   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.2390E+06   2.0000E+02        NAN        NAN          NAN          NAN   1.7000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2726E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.0000E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.2833E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.7000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.2923E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.1000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.3021E+06   6.0000E+02        NAN        NAN          NAN          NAN   4.3000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3058E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.3000E+01   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.3374E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.0000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3421E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.9000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3512E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.2000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3698E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.4000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3748E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.4900E+01   1.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3959E+06   6.0000E+02        NAN        NAN          NAN          NAN   1.2000E-02   3.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.5146E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.2000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5254E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.9000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5260E+06   2.0000E+02        NAN        NAN          NAN          NAN   7.0000E-02   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.5684E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.2000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5799E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.1000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5872E+06   5.0000E+02        NAN        NAN          NAN          NAN   8.2000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6219E+06   6.0000E+02        NAN        NAN          NAN          NAN   3.7000E+00   1.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6316E+06   5.0000E+02        NAN        NAN          NAN          NAN   7.2000E+00   6.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6371E+06   6.0000E+02        NAN        NAN          NAN          NAN   1.2000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6491E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.6804E+06   5.0000E+02        NAN        NAN          NAN          NAN   4.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6987E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7138E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.8000E+01   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7440E+06   2.0000E+02        NAN        NAN          NAN          NAN   1.4800E+01   1.5000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7630E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.1000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.7708E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.3000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.7739E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.4000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.7995E+06   6.0000E+02        NAN        NAN          NAN          NAN   1.8000E-01   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.8109E+06   5.0000E+02        NAN        NAN          NAN          NAN   9.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.8290E+06   2.0000E+02        NAN        NAN          NAN          NAN   7.6000E+00   1.5000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.8325E+06   5.0000E+02        NAN        NAN          NAN          NAN   2.3000E+00   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
