# Header: 
#   Title                 : 19-K-39 Resonance Parameter: WID/RED,,RMT 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : C1222-002-4 
#   First Author          : B.J.Warthen 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (T,Warthen,1987) 
#   Year                  : 1987 
#   Facility              : (VDGT): Tandem van de Graaff 
# Target: 
#   Z                     : 19 
#   A                     : 39 
#   Isomer                :  
#   Nuclide               : 19-K-39 
# Reaction: 
#   EXFOR Reaction        : (19-K-39(P,EL),,WID/RED,,RMT) 
#   Incident Energy       : 1.9191e+06 eV - 4.0175e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C12/C1222.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C1222
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   3.7279E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7350E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7362E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.4000E+02          NAN          NAN          NAN          NAN          NAN
   3.7404E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.7488E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.7527E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7598E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.7676E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.7735E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.5000E+02          NAN          NAN          NAN          NAN          NAN
   3.7766E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.7785E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.7902E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   9.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7935E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.8006E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.8149E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.8238E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.8264E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.8350E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.8355E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.8447E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.8501E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.8543E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.8570E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+04          NAN          NAN          NAN          NAN          NAN
   3.8580E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.8614E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   3.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.8635E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   9.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.8747E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.8795E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.8840E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.8951E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9021E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   6.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.9043E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.9108E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9222E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   3.3000E+02          NAN          NAN          NAN          NAN          NAN
   3.9278E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.9295E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.9482E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.9508E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.4000E+03          NAN          NAN          NAN          NAN          NAN
   3.9552E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9636E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9673E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.9723E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9806E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.9833E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.9892E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.9960E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4000E+03          NAN          NAN          NAN          NAN          NAN
   3.9982E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   4.0098E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   4.0162E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+01          NAN          NAN          NAN          NAN          NAN
   4.0175E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
