# Header: 
#   Title                 : 13-AL-27 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : D0101-002-0 
#   First Author          : M.A.Meyer 
#   Institute             : (3SAFPOT): University of Potchefstrom, Potchefstrom 
#   Reference             : (J,NP/A,250,235,1975) 
#   Year                  : 1975 
#   Facility              : (CCW): Cockcroft-Walton accelerator 
# Target: 
#   Z                     : 13 
#   A                     : 27 
#   Isomer                :  
#   Nuclide               : 13-AL-27 
# Reaction: 
#   EXFOR Reaction        : (13-AL-27(P,G),,WID/STR) 
#   Incident Energy       : 3.2700e+05 eV - 2.4883e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D01/D0101.x4 
#   nds                   : https://nds.iaea.org/EXFOR/D0101
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.1273E+06   7.0000E+02        NAN        NAN          NAN          NAN   1.3000E+00   3.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.1552E+06   7.0000E+02        NAN        NAN          NAN          NAN   6.4000E-01   1.9200E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.1602E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.3000E+00   3.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.1712E+06   7.0000E+02        NAN        NAN          NAN          NAN   8.1000E-01   2.4300E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.1792E+06   5.0000E+02        NAN        NAN          NAN          NAN   1.7000E+00   5.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.2002E+06   5.0000E+02        NAN        NAN          NAN          NAN   3.4000E+00   1.0200E+00          NAN          NAN          NAN          NAN          NAN          NAN
   2.2032E+06   7.0000E+02        NAN        NAN          NAN          NAN   1.2000E+01   3.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   2.3031E+06   8.0000E+02        NAN        NAN          NAN          NAN   2.1000E+00   6.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.3119E+06   1.0000E+03        NAN        NAN          NAN          NAN   1.2000E+01   3.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   2.3296E+06   1.4000E+03        NAN        NAN          NAN          NAN   3.2000E-01   9.6000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   2.3738E+06   1.2000E+03        NAN        NAN          NAN          NAN   3.4000E+01   1.0200E+01          NAN          NAN          NAN          NAN          NAN          NAN
   2.4025E+06   1.1000E+03        NAN        NAN          NAN          NAN   5.1000E+00   1.5300E+00          NAN          NAN          NAN          NAN          NAN          NAN
   2.4834E+06   1.0000E+03        NAN        NAN          NAN          NAN   1.4000E+01   4.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   2.4883E+06   1.0000E+03        NAN        NAN          NAN          NAN   7.1000E+00   2.1300E+00          NAN          NAN          NAN          NAN          NAN          NAN
