# Header: 
#   Title                 : 39-Y-89 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : L0140-002-2 
#   First Author          : N.Benouaret 
#   Institute             : (3ALGALG): Algeria 
#   Reference             : (J,PR/C,79,014303,2009) 
#   Year                  : 2009 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 39 
#   A                     : 89 
#   Isomer                :  
#   Nuclide               : 39-Y-89 
# Reaction: 
#   EXFOR Reaction        : (39-Y-89(G,EL),,ARE) 
#   Incident Energy Type   : 1.5080e+06 eV - 1.1991e+07 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0140.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0140
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   9.6609E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.6794E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.9010E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.9120E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.9642E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.9732E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.9903E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.0006E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.0018E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.0037E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0049E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   1.0065E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.0074E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   1.0091E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0108E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   1.0141E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0173E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0194E+07   2.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0276E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0287E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0307E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0324E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0340E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0379E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0395E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.0413E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0425E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.0461E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0469E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   1.0504E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.0514E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0538E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+02   5.0000E+00          NAN          NAN          NAN          NAN
   1.0642E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0660E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0668E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0697E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0737E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0744E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   1.0753E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0968E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.1059E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1069E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1082E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.1107E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1192E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   1.1200E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.1419E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1463E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1474E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1498E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.1517E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   1.1536E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1561E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1571E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1602E+07   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.1611E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1623E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.1646E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.1660E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   1.1669E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   6.0000E+00          NAN          NAN          NAN          NAN
   1.1691E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   1.1740E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.1770E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.1802E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   1.1817E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1832E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1843E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1854E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1874E+07   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1913E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1947E+07   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1962E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1984E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1991E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
