# Header: 
#   Title                 : 67-HO-165 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0778-005-3 
#   First Author          : A.Nord 
#   Institute             : (2GERIFS): Institute fuer Strahlenphysik, Stuttgart 
#   Reference             : (J,PR/C,67,034307,2003) 
#   Year                  : 2003 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 67 
#   A                     : 165 
#   Isomer                :  
#   Nuclide               : 67-HO-165 
# Reaction: 
#   EXFOR Reaction        : (67-HO-165(G,EL),,WID,,G) 
#   Incident Energy       : 1.3810e+06 eV - 3.9990e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M07/M0778.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0778
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   2.4920E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7900E-03   7.0000E-04          NAN          NAN          NAN          NAN
   2.5090E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7300E-03   3.9000E-04          NAN          NAN          NAN          NAN
   2.5190E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1790E-02   1.0500E-03          NAN          NAN          NAN          NAN
   2.5380E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.2200E-03   8.7000E-04          NAN          NAN          NAN          NAN
   2.5510E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4250E-02   1.8100E-03          NAN          NAN          NAN          NAN
   2.5610E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.4900E-03   8.1000E-04          NAN          NAN          NAN          NAN
   2.5710E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.9500E-03   5.9000E-04          NAN          NAN          NAN          NAN
   2.5800E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1100E-03   5.3000E-04          NAN          NAN          NAN          NAN
   2.5920E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8700E-03   6.7000E-04          NAN          NAN          NAN          NAN
   2.5960E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1650E-02   1.6400E-03          NAN          NAN          NAN          NAN
   2.6010E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.7500E-03   8.4000E-04          NAN          NAN          NAN          NAN
   2.6320E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1400E-03   4.5000E-04          NAN          NAN          NAN          NAN
   2.6520E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   2.6560E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9300E-03   7.3000E-04          NAN          NAN          NAN          NAN
   2.6630E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.1300E-03   7.1000E-04          NAN          NAN          NAN          NAN
   2.6660E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.1400E-03   7.2000E-04          NAN          NAN          NAN          NAN
   2.6720E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0300E-03   7.0000E-04          NAN          NAN          NAN          NAN
   2.6750E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8100E-03   5.2000E-04          NAN          NAN          NAN          NAN
   2.6830E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   7.1400E-03   8.2000E-04          NAN          NAN          NAN          NAN
   2.6890E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.9700E-03   6.4000E-04          NAN          NAN          NAN          NAN
   2.7520E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4600E-03   8.0000E-04          NAN          NAN          NAN          NAN
   2.7680E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8200E-03   4.2000E-04          NAN          NAN          NAN          NAN
   2.8060E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4800E-03   4.6000E-04          NAN          NAN          NAN          NAN
   2.8160E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0910E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.8200E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2490E-02   1.7100E-03          NAN          NAN          NAN          NAN
   2.8360E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.2300E-03   7.2000E-04          NAN          NAN          NAN          NAN
   2.8390E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6360E-02   1.5200E-03          NAN          NAN          NAN          NAN
   2.8550E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-03   6.7000E-04          NAN          NAN          NAN          NAN
   2.8580E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0890E-02   1.0700E-03          NAN          NAN          NAN          NAN
   2.8960E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0040E-02   9.3000E-04          NAN          NAN          NAN          NAN
   2.9130E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2100E-03   6.9000E-04          NAN          NAN          NAN          NAN
   2.9170E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1900E-03   4.9000E-04          NAN          NAN          NAN          NAN
   2.9210E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3100E-03   5.1000E-04          NAN          NAN          NAN          NAN
   2.9510E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7900E-03   4.8000E-04          NAN          NAN          NAN          NAN
   2.9580E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E-03   5.1000E-04          NAN          NAN          NAN          NAN
   2.9630E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1820E-02   1.0500E-03          NAN          NAN          NAN          NAN
   2.9730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.4300E-03   9.3000E-04          NAN          NAN          NAN          NAN
   3.0020E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7670E-02   1.4300E-03          NAN          NAN          NAN          NAN
   3.0350E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7600E-03   5.3000E-04          NAN          NAN          NAN          NAN
   3.0770E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1670E-02   1.0600E-03          NAN          NAN          NAN          NAN
   3.0860E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1580E-02   2.6100E-03          NAN          NAN          NAN          NAN
   3.0940E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   8.1700E-03   9.4000E-04          NAN          NAN          NAN          NAN
   3.1050E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3100E-03   4.6000E-04          NAN          NAN          NAN          NAN
   3.1200E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.7300E-03   5.6000E-04          NAN          NAN          NAN          NAN
   3.1250E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.4680E-02   1.4400E-03          NAN          NAN          NAN          NAN
   3.1310E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0400E-03   7.5000E-04          NAN          NAN          NAN          NAN
   3.1340E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5100E-03   6.4000E-04          NAN          NAN          NAN          NAN
   3.1440E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2500E-03   9.4000E-04          NAN          NAN          NAN          NAN
   3.1470E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E-03   8.9000E-04          NAN          NAN          NAN          NAN
   3.1670E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2500E-03   5.7000E-04          NAN          NAN          NAN          NAN
   3.1830E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.7700E-03   7.7000E-04          NAN          NAN          NAN          NAN
   3.1870E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2400E-03   7.8000E-04          NAN          NAN          NAN          NAN
   3.1910E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   1.3890E-02   1.5600E-03          NAN          NAN          NAN          NAN
   3.2200E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6900E-03   6.3000E-04          NAN          NAN          NAN          NAN
   3.2370E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   7.4200E-03   1.0400E-03          NAN          NAN          NAN          NAN
   3.2470E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5430E-02   1.3900E-03          NAN          NAN          NAN          NAN
   3.2590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0100E-03   6.1000E-04          NAN          NAN          NAN          NAN
   3.2870E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E-03   5.9000E-04          NAN          NAN          NAN          NAN
   3.3130E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0700E-03   5.2000E-04          NAN          NAN          NAN          NAN
   3.3290E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0900E-03   1.0000E-03          NAN          NAN          NAN          NAN
   3.3520E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4100E-03   5.8000E-04          NAN          NAN          NAN          NAN
   3.3580E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   4.4000E-03   8.7000E-04          NAN          NAN          NAN          NAN
   3.3710E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9200E-03   5.5000E-04          NAN          NAN          NAN          NAN
   3.4000E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0900E-03   5.6000E-04          NAN          NAN          NAN          NAN
   3.4070E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7100E-03   7.1000E-04          NAN          NAN          NAN          NAN
   3.4180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.5300E-03   1.3900E-03          NAN          NAN          NAN          NAN
   3.4230E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8900E-03   8.7000E-04          NAN          NAN          NAN          NAN
   3.4270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.4900E-03   8.2000E-04          NAN          NAN          NAN          NAN
   3.4390E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2200E-03   6.6000E-04          NAN          NAN          NAN          NAN
   3.4550E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8400E-03   6.4000E-04          NAN          NAN          NAN          NAN
   3.4680E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-03   7.2000E-04          NAN          NAN          NAN          NAN
   3.4720E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1400E-02   1.2100E-03          NAN          NAN          NAN          NAN
   3.4780E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0500E-03   6.7000E-04          NAN          NAN          NAN          NAN
   3.5030E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1600E-03   7.3000E-04          NAN          NAN          NAN          NAN
   3.5090E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1510E-02   1.7600E-03          NAN          NAN          NAN          NAN
   3.5130E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.0200E-03   9.9000E-04          NAN          NAN          NAN          NAN
   3.5250E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4700E-03   6.1000E-04          NAN          NAN          NAN          NAN
   3.5440E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6200E-03   6.8000E-04          NAN          NAN          NAN          NAN
   3.5490E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6200E-03   6.7000E-04          NAN          NAN          NAN          NAN
   3.5590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.2400E-03   8.2000E-04          NAN          NAN          NAN          NAN
   3.5890E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.3400E-03   8.5000E-04          NAN          NAN          NAN          NAN
   3.5980E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6900E-03   7.6000E-04          NAN          NAN          NAN          NAN
   3.6040E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0400E-03   1.2900E-03          NAN          NAN          NAN          NAN
   3.6510E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1200E-03   7.2000E-04          NAN          NAN          NAN          NAN
   3.6790E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8700E-03   9.8000E-04          NAN          NAN          NAN          NAN
   3.7020E+06          NAN        4.5        NAN          NAN          NAN          NAN          NAN   1.2660E-02   1.9700E-03          NAN          NAN          NAN          NAN
   3.7280E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0700E-03   1.3100E-03          NAN          NAN          NAN          NAN
   3.7350E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3450E-02   1.5900E-03          NAN          NAN          NAN          NAN
   3.7560E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0400E-03   9.1000E-04          NAN          NAN          NAN          NAN
   3.7620E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.7100E-03   1.1600E-03          NAN          NAN          NAN          NAN
   3.7730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.5100E-03   1.2000E-03          NAN          NAN          NAN          NAN
   3.7790E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7900E-03   9.9000E-04          NAN          NAN          NAN          NAN
   3.8090E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.8500E-03   1.7000E-03          NAN          NAN          NAN          NAN
   3.8180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.2900E-03   1.0700E-03          NAN          NAN          NAN          NAN
   3.8390E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.9300E-03   1.1300E-03          NAN          NAN          NAN          NAN
   3.8430E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0500E-03   1.1500E-03          NAN          NAN          NAN          NAN
   3.8580E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5500E-03   1.1100E-03          NAN          NAN          NAN          NAN
   3.8910E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.3000E-03   1.4700E-03          NAN          NAN          NAN          NAN
   3.8950E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1800E-03   1.3900E-03          NAN          NAN          NAN          NAN
   3.9000E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2700E-03   1.3700E-03          NAN          NAN          NAN          NAN
   3.9180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9700E-03   1.5600E-03          NAN          NAN          NAN          NAN
   3.9740E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.1200E-03   1.7500E-03          NAN          NAN          NAN          NAN
   3.9990E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E-03   2.0000E-03          NAN          NAN          NAN          NAN
